cycle,PC,func,mem,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1206,663,BEQ,,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,7,0,0,-166
1207,668,LH,,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,-166
1208,669,LH,,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1209,670,SH,mem[66] = 0,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1210,671,LH,,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1211,672,SH,mem[66] = 7,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1212,673,SH,mem[64] = -166,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1213,674,ADD,,0,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1214,675,SUB,,-10,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,0,0,63
1215,676,SLT,,-10,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,1,0,63
1216,677,BEQ,,-10,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,1,0,63
1217,686,SH,mem[15] = -10,-10,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,1,0,63
1218,687,SH,mem[5] = 0,-10,0,-166,-166,73,1,0,-1,-166,85,27224,0,7,1,0,63
1219,688,ADD,,-10,0,27214,-166,73,1,0,-1,-166,85,27224,0,7,1,0,63
1220,689,LH,,-10,0,27214,-166,-30,1,0,-1,-166,85,27224,0,7,1,0,63
1221,690,LH,,-10,0,0,-166,-30,1,0,-1,-166,85,27224,0,7,1,0,63
1222,691,LH,,-10,0,0,-166,-30,1,0,-1,-11,85,27224,0,7,1,0,63
1223,692,MUL,,-10,0,0,0,-30,1,0,-1,-11,85,27224,0,7,1,0,63
1224,693,LH,,-10,0,0,0,-30,1,2,-1,-11,85,27224,0,7,1,0,63
1225,694,BEQ,,-10,0,0,0,-30,1,2,-1,-11,85,27224,0,7,1,0,63
1226,697,SLT,,-10,0,0,0,-30,1,2,-1,-11,85,27224,0,7,1,0,63
1227,698,LH,,-10,0,0,0,-30,1,2,0,-11,85,27224,0,7,1,0,63
1228,699,J,,-10,0,0,0,-30,1,2,0,-11,85,27224,0,7,1,0,63
1229,731,LH,,-10,0,0,0,-30,1,2,0,0,85,27224,0,7,1,0,63
1230,732,SH,mem[0] = 1,-10,0,0,0,-30,1,2,0,0,85,27224,0,7,1,0,63
1231,733,SH,mem[16] = 27224,-10,0,0,0,-30,1,2,0,0,85,27224,0,7,1,0,63
1232,734,LH,,-10,0,0,0,-15,1,2,0,0,85,27224,0,7,1,0,63
1233,735,MUL,,-10,0,0,0,-15,1,2,0,0,85,27224,0,7,1,0,63
1234,736,ADD,,-10,0,0,0,-10,1,2,0,0,85,27224,0,7,1,0,63
1235,737,MUL,,-10,0,0,0,-10,1,2,0,0,0,27224,0,7,1,0,63
1236,738,LH,,-10,0,0,0,-10,1,2,0,0,0,27224,0,7,1,0,63
1237,739,SH,mem[15] = 0,-10,0,0,0,-10,1,2,0,0,0,27224,0,7,1,0,63
1238,740,SH,mem[12] = 0,-10,0,0,0,-10,1,2,0,0,0,27224,0,7,1,0,63
1239,741,SLT,,-10,0,0,0,-10,1,2,0,0,0,27224,0,7,0,0,63
1240,742,LH,,-10,0,0,0,-10,1,27224,0,0,0,27224,0,7,0,0,63
1241,743,LH,,-10,0,-166,0,-10,1,27224,0,0,0,27224,0,7,0,0,63
1242,744,ADD,,-10,0,-166,0,0,1,27224,0,0,0,27224,0,7,0,0,63
1243,745,BEQ,,-10,0,-166,0,0,1,27224,0,0,0,27224,0,7,0,0,63
1244,746,SH,mem[62] = 0,-10,0,-166,0,0,1,27224,0,0,0,27224,0,7,0,0,63
1245,747,ADD,,-10,0,-166,0,0,1,27224,-10,0,0,27224,0,7,0,0,63
1246,748,SUB,,-10,0,-166,0,0,1,27224,-10,0,0,27224,0,7,0,0,63
1247,749,BEQ,,-10,0,-166,0,0,1,27224,-10,0,0,27224,0,7,0,0,63
1248,750,J,,-10,0,-166,0,0,1,27224,-10,0,0,27224,0,7,0,0,63
1249,725,J,,-10,0,-166,0,0,1,27224,-10,0,0,27224,0,7,0,0,63
1250,700,ADD,,-10,0,-166,0,-3,1,27224,-10,0,0,27224,0,7,0,0,63
1251,701,SH,mem[15] = 0,-10,0,-166,0,-3,1,27224,-10,0,0,27224,0,7,0,0,63
1252,702,BEQ,,-10,0,-166,0,-3,1,27224,-10,0,0,27224,0,7,0,0,63
1253,704,LH,,-10,0,-166,0,-3,1,27224,-10,0,0,27224,0,7,0,0,63
1254,705,LH,,-10,0,-166,0,-3,1,-7,-10,0,0,27224,0,7,0,0,63
1255,706,MUL,,-10,0,-166,0,-3,-189,-7,-10,0,0,27224,0,7,0,0,63
1256,707,SH,mem[56] = 0,-10,0,-166,0,-3,-189,-7,-10,0,0,27224,0,7,0,0,63
1257,708,LH,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1258,709,SH,mem[5] = 0,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1259,710,BEQ,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1260,712,SH,mem[15] = 0,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1261,713,LH,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1262,714,BEQ,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1263,724,J,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1264,751,SH,mem[15] = -166,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1265,752,ADD,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1266,753,SH,mem[15] = 0,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,7,0,0,63
1267,754,LH,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,-166,0,0,63
1268,755,SH,mem[15] = -3,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,-166,0,0,63
1269,756,SLT,,-10,0,-166,0,-3,0,-7,-10,0,0,27224,0,-166,0,0,63
1270,757,LH,,-10,0,-166,0,-3,0,1,-10,0,0,27224,0,-166,0,0,63
1271,758,SH,mem[12] = 0,-10,0,-166,0,-3,0,1,-10,0,0,27224,0,-166,0,0,63
1272,759,SH,mem[5] = 0,-10,0,-166,0,-3,0,1,-10,0,0,27224,0,-166,0,0,63
1273,760,LH,,0,0,-166,0,-3,0,1,-10,0,0,27224,0,-166,0,0,63
1274,761,LH,,0,0,-166,0,-3,0,1,-10,-3,0,27224,0,-166,0,0,63
1275,762,SUB,,0,0,-166,27161,-3,0,1,-10,-3,0,27224,0,-166,0,0,63
1276,763,LH,,0,0,-166,-3,-3,0,1,-10,-3,0,27224,0,-166,0,0,63
1277,764,BEQ,,0,0,-166,-3,-3,0,1,-10,-3,0,27224,0,-166,0,0,63
1278,765,SUB,,0,0,-166,-3,-3,0,1,167,-3,0,27224,0,-166,0,0,63
1279,766,SH,mem[15] = 0,0,0,-166,-3,-3,0,1,167,-3,0,27224,0,-166,0,0,63
1280,767,BEQ,,0,0,-166,-3,-3,0,1,167,-3,0,27224,0,-166,0,0,63
1281,768,LH,,0,0,-166,-3,-3,0,1,167,-3,0,27224,0,0,0,0,63
1282,769,LH,,0,0,-166,-3,-3,0,-90,167,-3,0,27224,0,0,0,0,63
1283,770,SH,mem[15] = -3,0,0,-166,-3,-3,0,-90,167,-3,0,27224,0,0,0,0,63
1284,771,ADD,,0,0,-166,-3,-3,0,-90,167,-3,0,27224,0,0,0,0,63
1285,772,LH,,0,0,-166,-166,-3,0,-90,167,-3,0,27224,0,0,0,0,63
1286,773,BEQ,,0,0,-166,-166,-3,0,-90,167,-3,0,27224,0,0,0,0,63
1287,774,SLT,,0,0,-166,-166,-3,0,0,167,-3,0,27224,0,0,0,0,63
1288,775,SH,mem[8] = 0,0,0,-166,-166,-3,0,0,167,-3,0,27224,0,0,0,0,63
1289,776,SH,mem[15] = 0,0,0,-166,-166,-3,0,0,167,-3,0,27224,0,0,0,0,63
1290,777,SH,mem[15] = 63,0,0,-166,-166,-3,0,0,167,-3,0,27224,0,0,0,0,63
1291,778,LH,,0,0,-166,-166,63,0,0,167,-3,0,27224,0,0,0,0,63
1292,779,SLT,,0,0,-166,-166,63,0,0,167,0,0,27224,0,0,0,0,63
1293,780,ADD,,0,-166,-166,-166,63,0,0,167,0,0,27224,0,0,0,0,63
1294,781,SH,mem[76] = 0,0,-166,-166,-166,63,0,0,167,0,0,27224,0,0,0,0,63
1295,782,LH,,63,-166,-166,-166,63,0,0,167,0,0,27224,0,0,0,0,63
1296,783,SH,mem[12] = 0,63,-166,-166,-166,63,0,0,167,0,0,27224,0,0,0,0,63
1297,784,LH,,63,-166,-166,-166,63,63,0,167,0,0,27224,0,0,0,0,63
1298,785,SH,mem[50] = 0,63,-166,-166,-166,63,63,0,167,0,0,27224,0,0,0,0,63
1299,786,MUL,,63,-166,-166,-166,63,63,0,167,0,0,27224,0,0,0,0,0
1300,787,LH,,63,-166,-166,-166,63,63,0,167,0,1,27224,0,0,0,0,0
1301,788,LH,,63,-166,-166,-166,63,63,0,167,0,1,27224,0,-7,0,0,0
1302,789,MUL,,63,-166,-166,-166,63,63,0,167,0,1,27224,0,-7,0,0,0
1303,790,LH,,63,-166,-166,-166,63,63,0,167,0,1,27224,0,-7,73,0,0
1304,791,LH,,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1305,792,SH,mem[15] = -166,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1306,793,SLT,,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1307,794,BEQ,,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1308,796,BEQ,,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1309,797,LH,,63,-166,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1310,798,SLT,,63,0,-166,-166,63,-166,0,167,0,1,27224,0,-7,73,0,0
1311,799,SLT,,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1312,800,SH,mem[69] = 0,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1313,801,MUL,,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1314,802,MUL,,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1315,803,LH,,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1316,804,SH,mem[58] = 73,63,0,-166,-166,63,-166,0,1,0,1,27224,0,-7,73,0,0
1317,805,LH,,63,0,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1318,806,SH,mem[8] = 27224,63,0,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1319,807,SH,mem[4] = 63,63,0,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1320,808,LH,,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1321,809,SH,mem[15] = 63,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1322,810,BEQ,,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1323,811,SH,mem[64] = -11,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1324,812,SH,mem[61] = 0,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,0
1325,813,ADD,,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,-11
1326,814,SH,mem[4] = 27224,63,-11,-166,-166,63,-166,0,1,0,-11,27224,0,-7,73,0,-11
1327,815,SUB,,63,-11,-166,27223,63,-166,0,1,0,-11,27224,0,-7,73,0,-11
1328,816,BEQ,,63,-11,-166,27223,63,-166,0,1,0,-11,27224,0,-7,73,0,-11
1329,823,LH,,63,-11,-166,27223,63,27224,0,1,0,-11,27224,0,-7,73,0,-11
1330,824,LH,,63,-11,-166,63,63,27224,0,1,0,-11,27224,0,-7,73,0,-11
1331,825,ADD,,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,-11
1332,826,SH,mem[0] = -166,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,-11
1333,827,SH,mem[4] = 0,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,-11
1334,828,LH,,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,0
1335,829,BEQ,,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,0
1336,830,LH,,63,-11,-166,63,63,27224,0,1,0,-11,27224,63,-7,73,0,0
1337,831,LH,,63,-11,-166,63,63,27224,0,1,0,-86,27224,63,-7,73,0,0
1338,832,SUB,,63,-11,-166,63,63,27224,0,-86,0,-86,27224,63,-7,73,0,0
1339,833,BEQ,,63,-11,-166,63,63,27224,0,-86,0,-86,27224,63,-7,73,0,0
1340,841,SH,mem[77] = -86,63,-11,-166,63,63,27224,0,-86,0,-86,27224,63,-7,73,0,0
1341,842,SH,mem[78] = 0,63,-11,-166,63,63,27224,0,-86,0,-86,27224,63,-7,73,0,0
1342,843,SH,mem[15] = 0,63,-11,-166,63,63,27224,0,-86,0,-86,27224,63,-7,73,0,0
1343,844,MUL,,63,-11,-166,63,63,27224,0,-86,0,-86,27224,3969,-7,73,0,0
1344,845,BEQ,,63,-11,-166,63,63,27224,0,-86,0,-86,27224,3969,-7,73,0,0
1345,850,J,,63,-11,-166,63,63,27224,0,-86,0,-86,27224,3969,-7,73,0,0
1346,851,LH,,63,-11,-166,63,63,-7,0,-86,0,-86,27224,3969,-7,73,0,0
1347,852,MUL,,63,-11,-166,63,-10458,-7,0,-86,0,-86,27224,3969,-7,73,0,0
1348,853,SH,mem[7] = -10458,63,-11,-166,63,-10458,-7,0,-86,0,-86,27224,3969,-7,73,0,0
1349,854,SUB,,63,-11,-166,63,-10458,-7,0,-27390,0,-86,27224,3969,-7,73,0,0
1350,855,SUB,,63,-11,-166,63,-149,-7,0,-27390,0,-86,27224,3969,-7,73,0,0
1351,856,LH,,63,-11,-166,63,-149,-7,0,-27390,0,27224,27224,3969,-7,73,0,0
1352,857,SUB,,63,-11,-166,63,-149,-7,0,-27390,27224,27224,27224,3969,-7,73,0,0
1353,858,SLT,,63,-11,-166,63,-149,-7,0,-27390,27224,27224,27224,3969,1,73,0,0
1354,859,MUL,,63,-11,-166,63,-149,0,0,-27390,27224,27224,27224,3969,1,73,0,0
1355,860,SH,mem[74] = 0,63,-11,-166,63,-149,0,0,-27390,27224,27224,27224,3969,1,73,0,0
1356,861,SUB,,63,-11,-166,63,-149,0,0,-27390,27224,27224,27224,3969,1,73,0,63
1357,862,LH,,63,-11,0,63,-149,0,0,-27390,27224,27224,27224,3969,1,73,0,63
1358,863,LH,,63,-11,0,63,-149,0,0,-27390,27224,27224,0,3969,1,73,0,63
1359,864,LH,,63,-11,0,63,-149,0,0,-27390,27224,27224,0,3969,1,73,0,63
1360,865,SUB,,63,-11,0,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1361,866,LH,,63,-11,0,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1362,867,SH,mem[4] = 27224,63,-11,0,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1363,868,SUB,,63,-11,27453,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1364,869,SH,mem[52] = -11,63,-11,27453,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1365,870,SH,mem[15] = 63,63,-11,27453,63,27453,0,0,-27390,27224,27224,0,3969,1,73,0,63
1366,871,LH,,63,-11,27453,63,27453,0,0,-27390,27224,27224,0,3969,0,73,0,63
1367,872,LH,,63,-11,27453,63,27453,0,0,-27390,27224,27224,0,3969,0,63,0,63
1368,873,LH,,63,-11,63,63,27453,0,0,-27390,27224,27224,0,3969,0,63,0,63
1369,874,SUB,,63,-11,63,63,27453,0,0,-27390,27224,27224,0,3969,0,0,0,63
1370,875,SH,mem[15] = 0,63,-11,63,63,27453,0,0,-27390,27224,27224,0,3969,0,0,0,63
1371,876,SUB,,63,-11,63,63,27453,0,0,-27390,27224,27224,0,3969,0,0,0,3906
1372,877,SH,mem[5] = 63,63,-11,63,63,27453,0,0,-27390,27224,27224,0,3969,0,0,0,3906
1373,878,SUB,,63,-11,63,63,-11,0,0,-27390,27224,27224,0,3969,0,0,0,3906
1374,879,SH,mem[8] = 63,63,-11,63,63,-11,0,0,-27390,27224,27224,0,3969,0,0,0,3906
1375,880,SLT,,63,-11,63,63,-11,0,1,-27390,27224,27224,0,3969,0,0,0,3906
1376,881,SUB,,63,-11,63,-63,-11,0,1,-27390,27224,27224,0,3969,0,0,0,3906
1377,882,SH,mem[15] = 0,63,-11,63,-63,-11,0,1,-27390,27224,27224,0,3969,0,0,0,3906
1378,883,SLT,,63,-11,63,-63,-11,0,1,-27390,27224,1,0,3969,0,0,0,3906
1379,884,SH,mem[73] = 63,63,-11,63,-63,-11,0,1,-27390,27224,1,0,3969,0,0,0,3906
1380,885,SLT,,63,-11,63,-63,-11,0,1,-27390,27224,1,0,3969,0,0,1,3906
1381,886,ADD,,63,-11,63,-63,-11,0,1,-27390,27224,1,-74,3969,0,0,1,3906
1382,887,LH,,63,-11,63,-63,27224,0,1,-27390,27224,1,-74,3969,0,0,1,3906
1383,888,BEQ,,63,-11,63,-63,27224,0,1,-27390,27224,1,-74,3969,0,0,1,3906
1384,889,LH,,63,-11,63,-63,27224,0,1,-27390,27224,1,73,3969,0,0,1,3906
1385,890,MUL,,63,-11,-16808,-63,27224,0,1,-27390,27224,1,73,3969,0,0,1,3906
1386,891,LH,,63,-11,-16808,-63,27224,0,1,-27390,27224,1,73,3969,0,1,1,3906
1387,892,BEQ,,63,-11,-16808,-63,27224,0,1,-27390,27224,1,73,3969,0,1,1,3906
1388,904,MUL,,63,-11,-16808,-63,27224,0,1,-27390,27224,1,73,3969,0,3906,1,3906
1389,905,SLT,,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,3969,0,3906,1,3906
1390,906,SLT,,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,3969,0,3906,1,0
1391,907,SLT,,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,0,0,3906,1,0
1392,908,SH,mem[16] = 73,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,0,0,3906,1,0
1393,909,LH,,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,0,0,3906,1,-166
1394,910,SH,mem[1] = 0,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,0,0,3906,1,-166
1395,911,SH,mem[15] = 1,63,-11,-16808,0,27224,0,1,-27390,27224,1,73,0,0,3906,1,-166
1396,912,SLT,,63,-11,-16808,0,27224,0,1,-27390,27224,1,0,0,0,3906,1,-166
1397,913,SLT,,63,-11,-16808,0,27224,0,1,-27390,27224,1,1,0,0,3906,1,-166
1398,914,SUB,,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,0,0,3906,1,-166
1399,915,LH,,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1400,916,SH,mem[76] = 16809,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1401,917,SH,mem[10] = 27224,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1402,918,LH,,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1403,919,BEQ,,63,-11,-16808,0,16809,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1404,928,ADD,,63,-11,-16808,0,2,0,1,-27390,27224,1,1,-27,0,3906,1,-166
1405,929,LH,,63,-11,-16808,0,2,0,1,-27390,27224,1,73,-27,0,3906,1,-166
1406,930,SH,mem[68] = -27,63,-11,-16808,0,2,0,1,-27390,27224,1,73,-27,0,3906,1,-166
1407,931,SUB,,63,-11,-16808,0,2,0,1,23318,27224,1,73,-27,0,3906,1,-166
1408,932,SH,mem[4] = 0,63,-11,-16808,0,2,0,1,23318,27224,1,73,-27,0,3906,1,-166
1409,933,LH,,63,-11,-16808,0,2,0,1,23318,27224,1,73,-27,0,3906,73,-166
1410,934,LH,,63,-11,-16808,0,2,0,27224,23318,27224,1,73,-27,0,3906,73,-166
1411,935,BEQ,,63,-11,-16808,0,2,0,27224,23318,27224,1,73,-27,0,3906,73,-166
1412,936,LH,,63,-11,-16808,0,2,0,27224,23318,73,1,73,-27,0,3906,73,-166
1413,937,SUB,,63,-11,-16808,0,73,0,27224,23318,73,1,73,-27,0,3906,73,-166
1414,938,ADD,,63,27197,-16808,0,73,0,27224,23318,73,1,73,-27,0,3906,73,-166
1415,939,SH,mem[10] = 0,63,27197,-16808,0,73,0,27224,23318,73,1,73,-27,0,3906,73,-166
1416,940,ADD,,63,27197,-16808,0,73,0,27224,23318,73,1,0,-27,0,3906,73,-166
1417,941,MUL,,63,27197,-10328,0,73,0,27224,23318,73,1,0,-27,0,3906,73,-166
1418,942,MUL,,0,27197,-10328,0,73,0,27224,23318,73,1,0,-27,0,3906,73,-166
1419,943,SLT,,0,0,-10328,0,73,0,27224,23318,73,1,0,-27,0,3906,73,-166
1420,944,SLT,,0,0,-10328,0,73,0,27224,23318,73,1,0,-27,0,3906,73,-166
1421,945,MUL,,0,0,-10328,0,73,32488,27224,23318,73,1,0,-27,0,3906,73,-166
1422,946,SLT,,0,0,-10328,0,73,32488,27224,23318,73,1,0,-27,0,3906,73,-166
1423,947,LH,,0,0,-10328,0,73,32488,27224,23318,73,1,0,-27,0,3906,1,-166
1424,948,LH,,0,0,-10328,0,73,32488,27224,23318,73,-10458,0,-27,0,3906,1,-166
1425,949,SLT,,0,0,-10328,0,73,32488,27224,23318,73,-10458,0,0,0,3906,1,-166
1426,950,MUL,,0,0,22998,0,73,32488,27224,23318,73,-10458,0,0,0,3906,1,-166
1427,951,LH,,0,0,22998,0,73,32488,27224,23318,73,-10458,0,0,0,3906,1,-166
1428,952,LH,,0,0,22998,0,73,32488,27224,23318,73,-10458,0,0,63,3906,1,-166
1429,953,SH,mem[15] = 73,0,0,22998,0,73,32488,27224,23318,73,-10458,0,0,63,3906,1,-166
1430,954,LH,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,63,3906,1,-166
1431,955,LH,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,-15,3906,1,-166
1432,956,BEQ,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,-15,3906,1,-166
1433,957,BEQ,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,-15,3906,1,-166
1434,973,SH,mem[0] = -15,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,-15,3906,1,-166
1435,974,SH,mem[79] = 0,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,-15,3906,1,-166
1436,975,LH,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,-166
1437,976,ADD,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,-166
1438,977,SH,mem[16] = 0,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,-166
1439,978,BEQ,,0,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,-166
1440,979,LH,,73,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,-166
1441,980,SLT,,73,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,1
1442,981,SLT,,73,0,22998,0,73,32488,27224,23318,73,-10458,73,0,0,3906,1,1
1443,982,LH,,73,0,22998,0,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1444,983,BEQ,,73,0,22998,0,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1445,992,LH,,73,0,22998,0,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1446,993,SH,mem[70] = 0,73,0,22998,0,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1447,994,BEQ,,73,0,22998,0,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1448,995,SLT,,73,0,22998,1,73,-90,27224,23318,73,-10458,73,0,0,3906,1,1
1449,996,LH,,73,0,22998,1,73,-90,27224,23318,73,-10458,73,0,0,7,1,1
1450,997,LH,,73,0,22998,1,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1451,998,SH,mem[63] = 22998,73,0,22998,1,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1452,999,SUB,,73,0,22998,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1453,1000,J,,73,0,22998,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1454,1016,BEQ,,73,0,22998,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1455,1017,LH,,-15,0,22998,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1456,1018,SLT,,-15,0,0,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1457,1019,SUB,,-15,-27224,0,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1458,1020,SLT,,-15,-27224,0,80,73,-90,27224,23318,73,-10458,73,0,0,7,80,1
1459,1021,MUL,,-15,-27224,0,80,0,-90,27224,23318,73,-10458,73,0,0,7,80,1
1460,1022,BEQ,,-15,-27224,0,80,0,-90,27224,23318,73,-10458,73,0,0,7,80,1
1461,1023,BEQ,,-15,-27224,0,80,0,-90,27224,23318,73,-10458,73,0,0,7,80,1
1462,1028,BEQ,,-15,-27224,0,80,0,-90,27224,23318,73,-10458,73,0,0,7,80,1
1463,1029,MUL,,-15,-27224,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,1
1464,1030,SLT,,0,-27224,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,1
1465,1031,LH,,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,1
1466,1032,J,,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,1
1467,1001,SUB,,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1468,1002,BEQ,,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1469,1003,SH,mem[15] = 27224,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1470,1004,BEQ,,0,73,0,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1471,1005,LH,,0,73,63,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1472,1006,SH,mem[14] = -90,0,73,63,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1473,1007,BEQ,,0,73,63,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1474,1008,MUL,,0,73,63,80,0,-90,27224,23318,73,0,73,0,0,7,80,-27224
1475,1009,ADD,,0,73,63,80,0,-90,27224,23318,73,0,73,0,-10,7,80,-27224
1476,1010,SUB,,27151,73,63,80,0,-90,27224,23318,73,0,73,0,-10,7,80,-27224
1477,1011,SUB,,27151,73,63,80,0,-90,27224,23318,73,0,73,0,-10,73,80,-27224
1478,1012,SH,mem[15] = 73,27151,73,63,80,0,-90,27224,23318,73,0,73,0,-10,73,80,-27224
1479,1013,ADD,,27151,73,63,80,0,-90,27224,23318,73,63,73,0,-10,73,80,-27224
1480,1014,LH,,27151,73,63,80,0,-90,27224,23318,73,63,73,0,-10,-86,80,-27224
1481,1015,J,,27151,73,63,80,0,-90,27224,23318,73,63,73,0,-10,-86,80,-27224
